model,hour,nlpd,crps,pit,standardized_residual,cover_50,width_50,cover_80,width_80,cover_95,width_95
gp_matern32,15.0,2.2466802013769387,1.2540028805071017,0.5106938612277544,0.08128296278937105,0.4038709677419355,2.4552731262228877,0.7070967741935484,4.663697281099236,0.9058064516129032,7.130141499930114
gp_matern32,16.0,2.3384516400073005,1.368426710396062,0.508761602518206,0.07284012896557075,0.40516129032258064,2.6454100201080166,0.704516129032258,5.023585730936647,0.9019354838709678,7.676210073827575
gp_matern32,17.0,2.3988668543589835,1.451357714410513,0.49990685733820983,0.03610260436786861,0.40903225806451615,2.7951892340649107,0.7070967741935484,5.310081379615838,0.8929032258064517,8.107720728937128
gp_matern32,18.0,2.42152449696465,1.4895296195619199,0.5088379743406157,0.07398060283377995,0.4103225806451613,2.913619312126084,0.7032258064516129,5.5261669193200715,0.896774193548387,8.443474560867637
gp_matern32,19.0,2.3984022749666543,1.4750807726536876,0.5112643277796054,0.0823565653268472,0.43870967741935485,3.001238064134632,0.7161290322580646,5.697885201211804,0.9161290322580645,8.70668787140645
gp_matern32,20.0,2.314166635107871,1.3861885231613225,0.47786558817268804,-0.051978617353586234,0.4529032258064516,3.0694856662050944,0.7729032258064517,5.8295352186518725,0.9406451612903226,8.900706057930265
gp_matern32,21.0,2.208527464435202,1.2455310330926324,0.4973318884610175,0.015782915456688338,0.4838709677419355,3.119145833734112,0.8232258064516129,5.92690809766543,0.9574193548387097,9.050996953386349
gp_matern32,22.0,2.1616124771583123,1.1822554884416132,0.47727473860066694,-0.05541838974025915,0.512258064516129,3.1548186839475894,0.8451612903225807,5.998967589390796,0.9806451612903225,9.16595132304775
gp_matern32,23.0,2.144286580401804,1.1518642572386246,0.5269215834252504,0.10687068022037521,0.5561290322580645,3.1838062787710593,0.8748387096774194,6.052121931907824,0.9754838709677419,9.249888997968041
gp_matern52,10.0,0.7016552090722873,0.26135874489240896,0.49150569886022794,-0.014050066577478267,0.6658064516129032,0.8211989086247637,0.9109677419354839,1.55970305835926,0.9819354838709677,2.3834822677802108
gp_matern52,11.0,1.5389434481444615,0.6198745718048579,0.3399478813914637,-0.5666369759479237,0.3858064516129032,1.2097204999785687,0.704516129032258,2.29883328528711,0.9109677419354839,3.5134748113789707
gp_matern52,12.0,1.7631431446169237,0.7831765931736925,0.43615625262044366,-0.19725004818938596,0.4154838709677419,1.6285556922598747,0.7445161290322581,3.0920375775731315,0.9290322580645162,4.72714483669504
