kernel,start,objective,converged,evaluations,boundary_hit,param_0,param_1,param_2,test_year,best_for_fold,param_3,param_4
matern52,15,55179.9700839205,True,145,False,1.6666043433877262,1.7791894364883651,-2.2663617952292583,2016,True,,
matern52,16,55180.41662851777,True,121,False,1.6488051691972236,1.7797657340628528,-2.2569386261913302,2016,False,,
matern52,17,55180.012759854486,True,121,False,1.6589921817225888,1.7820609237170146,-2.257597291449854,2016,True,,
matern52,18,55180.26555607167,True,133,False,1.6744664546994197,1.7854567559788561,-2.265485608473449,2016,True,,
matern52,19,55180.027210052824,True,157,False,1.6614272481766643,1.7845544935848037,-2.2595087317214846,2016,True,,
periodic,0,63517.42960303304,True,109,False,1.663052096101974,0.10793367623409614,-1.66791618451563,2016,False,,
periodic,1,63517.10544681945,True,127,False,1.6599115094121577,0.1097235927326154,-1.6631690582032141,2016,True,,
periodic,2,63516.77357578471,True,133,False,1.6465938649333896,0.1055607036392282,-1.6620246089680264,2016,True,,
periodic,3,63517.031883640455,True,240,False,1.6555036063662585,0.1035324553052064,-1.6679161845156307,2016,True,,
periodic,4,63518.02933409892,True,133,False,1.6556169829355971,0.11116807828174563,-1.6498410347538897,2016,False,,
periodic,5,63517.34057805974,True,133,False,1.6399427294646214,0.10163030351916842,-1.6574223753463282,2016,True,,
periodic,6,63516.82720987973,True,109,False,1.6486445914583057,0.10531371204824835,-1.6657890775877715,2016,True,,
periodic,7,63516.92109340966,True,178,False,1.6460147596104906,0.10263351660415707,-1.6679161845156272,2016,True,,
periodic,8,63517.86339986657,True,121,False,1.6399728448756636,0.10617180385853703,-1.6520852349975566,2016,False,,
periodic,9,63518.41705537937,True,121,False,1.6324522657471878,0.0943498194135259,-1.6745985709060256,2016,False,,
periodic,10,63516.76269119202,True,145,False,1.6520336225619217,0.10453280644632641,-1.6625733920028527,2016,True,,
periodic,11,63517.07134047203,True,121,False,1.648534941345376,0.10940854571115555,-1.6585642589807954,2016,True,,
periodic,12,63518.58706434194,True,133,False,1.6654689641946916,0.11512925464970208,-1.649621178973089,2016,False,,
periodic,13,63517.09132681198,True,121,False,1.6582550584082643,0.10833111964706747,-1.6658437222042517,2016,True,,
periodic,14,63518.55539481713,True,127,False,1.6510152129455535,0.09696568607957612,-1.6777925731547658,2016,False,,
periodic,15,63517.077970994855,True,145,False,1.6397138242356377,0.10181876930311123,-1.6601508305447774,2016,True,,
periodic,16,63517.88353355056,True,157,False,1.6564633225215686,0.10251433759125508,-1.674613830195779,2016,False,,
periodic,17,63517.496755191474,True,127,False,1.6535631184688715,0.10119852330377119,-1.672530527524385,2016,False,,
periodic,18,63517.34669407435,True,121,False,1.6536588107399384,0.11156583433700562,-1.6556713331112765,2016,True,,
periodic,19,63517.68886528422,True,139,False,1.6526685147996336,0.0990012659321953,-1.6729016723146826,2016,False,,
locally_periodic,0,54213.457211194895,True,186,True,1.717018934219022,2.302585092994046,2.080366649810928,2016,True,-2.4386886268747294,
locally_periodic,1,54345.611259869984,False,240,False,1.9628783416143263,1.9571973290449391,2.189381390107375,2016,False,-2.416018849158286,
locally_periodic,2,54698.32859025753,False,240,False,1.6026786251327787,0.7629012415341858,2.162515014998862,2016,False,-2.416018849158286,
locally_periodic,3,54306.616226248545,False,240,False,1.6967278526252534,1.5542449377709804,2.0967963228485162,2016,False,-2.357379915300857,
locally_periodic,4,54218.465784935106,True,240,True,1.6871989037169322,2.3025850929940455,2.0569764112230877,2016,False,-2.4613380480244245,
locally_periodic,5,54214.32819996512,True,185,True,1.7168746044725636,2.302585092994046,2.082213044406133,2016,False,-2.422602832789832,
locally_periodic,6,55680.20400268221,False,240,False,1.648781143008483,0.2760612242767344,2.885420628652682,2016,False,-2.234660627426733,
locally_periodic,7,54213.479956243726,True,150,True,1.7140004509123394,2.302585092994046,2.075916733204523,2016,True,-2.4322092211337476,
locally_periodic,8,54213.39053044323,True,157,True,1.7202443091628765,2.302585092994046,2.0814137304823035,2016,True,-2.4386886268747294,
locally_periodic,9,54213.604260726286,True,152,True,1.7078845157174012,2.302585092994046,2.0739030167010593,2016,True,-2.4398085228339728,
locally_periodic,10,54213.322702393096,True,238,True,1.724778303262817,2.302585092994046,2.0830726853814596,2016,True,-2.433829416118084,
locally_periodic,11,54213.66997647281,True,238,True,1.7368829627721254,2.302585092994046,2.0827595759292947,2016,True,-2.4386886268747303,
locally_periodic,12,54213.97529402418,True,233,True,1.7043298119191042,2.302585092994046,2.0709292842169233,2016,False,-2.434561478095041,
locally_periodic,13,54213.69869906954,True,215,True,1.706297567962827,2.302585092994046,2.072822672950503,2016,True,-2.4363292934548193,
locally_periodic,14,54213.547353723145,True,158,True,1.726100765461034,2.302585092994046,2.083075240679791,2016,True,-2.4420183034555456,
locally_periodic,15,54213.30641085796,True,197,True,1.7145955242688609,2.302585092994046,2.077308477682086,2016,True,-2.4353294201906652,
locally_periodic,16,54213.78433040524,True,199,True,1.7184122950048035,2.3025850929940455,2.079027428468006,2016,True,-2.4266420701408475,
locally_periodic,17,54213.81079373794,True,220,True,1.70986025525899,2.302585092994046,2.07251526804613,2016,True,-2.4462572791131,
locally_periodic,18,54214.551981660254,True,160,True,1.746767858608364,2.302585092994046,2.091045607331809,2016,False,-2.4315484268496985,
locally_periodic,19,54214.056181828855,True,197,True,1.74213767509364,2.302585092994046,2.0882023679943953,2016,False,-2.4386886268747268,
additive,0,53460.589544300674,False,240,False,1.50115158175083,1.2952041148091518,0.7456158481121593,2016,True,1.636765477796084,-2.5066979600240615
additive,1,53466.60275953129,False,240,False,1.5841742632231621,1.1490009111490158,0.5433174628253157,2016,False,1.5539937702156013,-2.5303715627232637
additive,2,53464.761179112356,False,240,False,1.5216857676660362,1.180948656769553,0.6017042798000313,2016,False,1.5954861213819715,-2.515368787493084
additive,3,53781.286125817845,False,240,False,1.7609558694675436,0.9785986645224694,-0.04187371034983289,2016,False,1.2394767079477647,-2.597377070889835
additive,4,53854.20804349169,False,240,False,1.7494103771849425,0.925620958246552,-0.13530241038677945,2016,False,1.2570755627188366,-2.597377070889835
additive,5,53491.420757221356,False,240,False,1.4928820731544692,1.2205989175551155,0.656260236396729,2016,False,1.5554579002541833,-2.597377070889835
additive,6,53737.799755354776,False,240,False,1.6810410421409903,0.9210340371976182,-0.011620924749734335,2016,False,1.292123235103785,-2.597377070889835
additive,7,53463.670744954274,False,240,False,1.587151676099848,1.1800748601594488,0.5666447332689157,2016,False,1.5595835339062867,-2.538088600915237
additive,8,54093.36698109402,True,181,False,-2.7874981793107945,-1.726377683631983,1.7446214314586659,2016,False,2.1492956357700796,-2.909837772468972
additive,9,53463.44549019572,False,240,False,1.5885753055394816,1.1710519739447285,0.5664924197812763,2016,False,1.5629203672481018,-2.5305441169360363
additive,10,54259.01266001702,False,240,True,-2.7802175755349725,2.302585092994046,1.898866979486754,2016,False,2.1581964959758198,-2.379169274696444
additive,11,53996.89323513386,False,240,False,-0.621544050853056,-0.5468639595860861,1.683040929504444,2016,False,2.5083150164214723,-2.3514965282678326
additive,12,53869.91310745606,False,240,False,-1.2501472698992253,-0.71620306885625,1.7298247039637262,2016,False,2.3815775995330037,-2.432042726620904
additive,13,53950.45937297749,False,240,False,-0.7654556191651837,-0.5756462732485117,1.6902407105685213,2016,False,2.4427870023145855,-2.428984555735458
additive,14,54101.04924259743,False,240,False,-2.744239683456941,-1.8708503880576608,1.7126017815066674,2016,False,2.119732481648337,-3.1414517360844965
additive,15,54102.5780525312,False,240,False,-2.6037510743167505,-1.8171691299697628,1.7673463243806962,2016,False,2.16793539983462,-3.1593642323668725
additive,16,53465.53798883567,False,240,False,1.500397459640136,1.180074860159449,0.6317933207452517,2016,False,1.5720010860282592,-2.540963993509939
additive,17,53472.36668429789,False,240,False,1.609085257984926,1.165683703328236,0.5103568486468868,2016,False,1.5327049604408416,-2.547512486021401
additive,18,53541.45205878299,False,240,False,1.3932179055167346,2.129891211019492,0.9727333954638738,2016,False,1.7229491700723274,-2.457732254899907
additive,19,53533.17573424038,False,240,False,1.2493063372046065,2.245020465669195,1.0508272509241376,2016,False,1.7569634443968676,-2.506697960024059
se,0,58720.15994924709,True,115,False,1.5736392589925745,1.3738907091946948,-2.0527705126094995,2017,True,,
se,1,58721.14771441804,True,133,False,1.5603771257783718,1.3785285196751016,-2.0403204698382336,2017,False,,
se,2,58720.20038653564,True,103,False,1.5773753090203868,1.3772534739046034,-2.0541290243864476,2017,True,,
se,3,58720.42135459877,True,121,False,1.5697739113652551,1.3749858120155245,-2.0615979563631726,2017,True,,
se,4,58720.18735565082,True,109,False,1.5748599961915748,1.377263391512024,-2.0563998059564335,2017,True,,
se,5,58720.86240798291,True,103,False,1.5693682185228548,1.3813776027146132,-2.0433030916959845,2017,False,,
se,6,58720.07737909387,True,79,False,1.5662673718373914,1.3757954264769003,-2.0470270897840592,2017,True,,
se,7,58720.908234090195,True,115,False,1.5614733657853608,1.3803211635248653,-2.0436250222085715,2017,False,,
